"date","state","Total number of new cases in 7 days to reach circuit breaker","Average daily cases to reach circuit breaker","Total number of new hospitalizations in 7 days to reach circuit breaker","Average daily hospitalizations to reach circuit breaker","Total Beds","Open Beds (HHS Data)","Open Beds","Total ICU Beds","Open ICU Beds","Average New Daily Cases","New Cases Yesterday (State)","Average daily cases to reach ICU circuit breaker","casethresholdpct","Percent Occupied (State Nowcast)","Percent Occupied (State HHS Data)","ICU Percent Occupied","At Threshold?","At ICU Threshold?","Category","ICU Category","Warning"
2022-09-27,"ME",7564.62279650526,1080.66039950075,585.20330808016,83.6004725828799,1699.2,601,461.20330808016,322,89,239.571428571429,465,2488.95679723502,22.1689837697492,72.8576207579944,78.4433285509326,72.360248447205,"No","No","Has Capacity","Has Capacity",
2022-09-27,"MI",73278.1023583232,10468.3003369033,4138.05074829932,591.150106899903,16119.1,4093,3164.05074829932,2391,509,2414.42857142857,0,29821.536214075,23.0641889678797,80.3707976977665,81.0078418634866,78.7118360518612,"No","No","Has Capacity","Has Capacity",
2022-09-27,"MN",19212.4990654206,2744.64272363151,1295.76892530728,185.109846472469,7331.8,1416,867.76892530728,812,183,954,0,13557.171076587,34.7586223804655,88.1643126475452,84.6570592696934,77.4630541871921,"No","No","Has Capacity","Has Capacity",
2022-09-27,"MO",34386.1199161863,4912.30284516948,2467.11519050265,352.445027214664,10759.6,2345,1808.11519050265,1735,439,1071.14285714286,0,15559.042396991,21.8053098700168,83.1953307697066,83.9141171628481,74.6974063400576,"No","No","Has Capacity","Has Capacity",
2022-09-27,"MS",71120.3252175484,10160.0464596498,2957.96399557889,422.566285082698,7596.9,3106,2827.96399557889,748,171,443.285714285714,0,10429.5505494505,4.36302841769677,62.7747634485265,62.6098471168894,77.1390374331551,"No","No","Has Capacity","Has Capacity",
2022-09-27,"MT",8086.25644059098,1155.179491513,793.856225902768,113.408032271824,2144.3,888,664.856225902768,222,89,204.142857142857,0,2660.14557535488,17.6719599545072,68.9942533272971,66.1714285714286,59.9099099099099,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NC",92648.5765174574,13235.5109310653,4115.38912722045,587.912732460064,16516.2,4629,3248.38912722045,2171,394,2255.28571428571,1061,27256.338027933,17.0396573735003,80.3321034667753,78.5147365978185,81.8516812528789,"No","No","Has Capacity","Has Capacity",
2022-09-27,"ND",5083.12267264012,726.160381805732,315.815313980599,45.1164734257999,1489.4,451,252.815313980599,204,103,145.714285714286,0,5625.77842565598,20.0664053513826,83.0256939720291,76.0233918128655,49.5098039215686,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NE",12204.4876567331,1743.49823667616,905.733860045147,129.390551435021,3278,1224,786.733860045147,478,119,178.571428571429,603,5790.23214285714,10.2421341653812,75.9995771798308,71.8296892980437,75.1046025104603,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NH",8341.09582843334,1191.58511834762,562.716122983162,80.3880175690231,2346.3,453,464.716122983162,228,38,301,624,2679.63070942663,25.2604698871533,80.1936613824676,82.6036866359447,83.3333333333333,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NJ",79379.5779624156,11339.9397089165,5122.17030105086,731.738614435837,14568.7,6621,4181.17030105086,2895,1643,2571,921,89199.6617908752,22.6720782120071,71.3003198566045,68.90527403372,43.2469775474957,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NM",9180.50469379524,1311.50067054218,797.451778834814,113.921682690688,2972,1072,666.451778834814,384,87,220.571428571429,491,2518.17625408942,16.818247487456,77.5756467417627,72.3211980376969,77.34375,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NV",19587.5785290919,2798.22550415598,1016.59200652529,145.227429503612,4969,1749,896.592006525285,778,190,185,363,6415.1038961039,6.61133277947878,81.956288860429,76.3200649878148,75.5784061696658,"No","No","Has Capacity","Has Capacity",
2022-09-27,"NY",127695.682555088,18242.2403650125,8876.93085169512,1268.13297881359,30945.6,9481,6657.93085169512,4525,1224,4886.42857142857,3125,77116.4639450167,26.7863402392199,78.4850484343651,78.8917089678511,72.9502762430939,"No","No","Has Capacity","Has Capacity",
2022-09-27,"OH",95301.021875,13614.4316964286,5638.67470805761,805.524958293944,20589.1,5393,4422.67470805761,3699,1126,2076.57142857143,0,63114.7336415363,15.2527220737107,78.5193393200402,79.2393270970474,69.5593403622601,"No","No","Has Capacity","Has Capacity",
2022-09-27,"OK",47757.2334791207,6822.46192558868,2345.00138388847,335.000197698352,7363.9,2799,2063.00138388847,950,260,584.857142857143,1111,10064.6445889588,8.57252336819276,71.9849348322429,69.835111542192,72.6315789473684,"No","No","Has Capacity","Has Capacity",
2022-09-27,"OR",3962.25637853512,566.036625505017,839.557813959696,119.936830565671,5569.7,1294,564.557813959696,677,146,649.142857142857,0,1672.80675324675,114.682129723265,89.8637661999803,80.2683745044221,78.4342688330871,"Yes","No","Forecasted to Exceed Capacity","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-09-27,"PA",90491.3613636364,12927.3373376623,6368.40838569633,909.772626528047,23122.7,6608,5136.40838569633,3494,766,2711.57142857143,0,37992.0877823475,20.9754828681663,77.7862949149696,78.9225224075787,78.0767029192902,"No","No","Has Capacity","Has Capacity",
2022-09-27,"RI",4755.35757575757,679.336796536796,211.77705802969,30.2538654328128,1430.1,171,145.77705802969,148,20,254.142857142857,0,2810.02597402597,37.4104359484804,89.8065129690449,91.5136476426799,86.4864864864865,"No","No","Has Capacity","Has Capacity",
2022-09-27,"SC",44440.7209355066,6348.67441935809,1963.06354335522,280.437649050746,7446.4,2234,1676.06354335522,1294,398,662.571428571429,384,20291.0110502738,10.4363743484962,77.4916262441553,77.6488244122061,69.242658423493,"No","No","Has Capacity","Has Capacity",
2022-09-27,"SD",6581.38620689655,940.19802955665,488.133503836317,69.7333576909025,1615.3,741,401.133503836317,239,100,136.571428571429,0,3827.17733990148,14.5258152302051,75.1666251571648,65.406162464986,58.1589958158996,"No","No","Has Capacity","Has Capacity",
2022-09-27,"TN",78267.648685636,11181.0926693766,4149.45992435526,592.779989193608,13145.7,5050,3709.45992435526,2430,883,1052.28571428571,650,35562.4028537252,9.41129588495206,71.7819520880953,72.7748126583643,63.6625514403292,"No","No","Has Capacity","Has Capacity",
2022-09-27,"TX",189040.197039952,27005.7424342789,11409.4890177476,1629.92700253538,43995.2,12380,9473.48901774763,5928,875,2927,7303,35284.3355442337,10.8384355924417,78.4669940862921,78.3649645241341,85.2395411605938,"No","No","Has Capacity","Has Capacity",
2022-09-27,"UT",27154.5013157895,3879.21447368421,1659.62372336148,237.089103337354,3598,2535,1507.62372336148,516,207,274.142857142857,0,11241.7542293233,7.06696829996345,58.0982845091306,55.8746736292428,59.8837209302326,"No","No","Has Capacity","Has Capacity",
2022-09-27,"VA",82810.1683993111,11830.0240570444,4577.56052228178,653.937217468826,12900.8,4518,3999.56052228178,1852,609,1326,3023,31530.5474542758,11.20876841506,68.9975774968856,72.9396262577863,67.1166306695464,"No","No","Has Capacity","Has Capacity",
2022-09-27,"VT",2329.39408936389,332.770584194841,218.947157211508,31.2781653159298,427,323,169.947157211508,93,17,71.7142857142857,181,1475.56851311953,21.5506685748089,60.1997289902791,73.3718054410552,81.7204301075269,"No","No","Has Capacity","Has Capacity",
2022-09-27,"WA",24621.1859584399,3517.31227977712,1552.35088144026,221.764411634322,8463,1694,1082.35088144026,1157,211,1072.57142857143,695,11096.6980924431,30.4940631725595,87.2107895375132,84.4985358711567,81.7631806395851,"No","No","Has Capacity","Has Capacity",
2022-09-27,"WI",48902.295318361,6986.04218833729,2918.88777254331,416.983967506187,8767.4,3300,2414.88777254331,1170,345,1078.71428571429,2239,16242.5948800573,15.4409930062421,72.4560557001699,70.4803649700331,70.5128205128205,"No","No","Has Capacity","Has Capacity",
2022-09-27,"WV",14821.5665798032,2117.3666542576,893.465025309038,127.637860758434,3132.7,1020,657.465025309038,644,153,410.857142857143,906,5914.16554097107,19.40415666937,79.0128315731146,79.276716781796,76.2422360248447,"No","No","Has Capacity","Has Capacity",
2022-09-27,"WY",9225.80043859649,1317.97149122807,655.044736842105,93.5778195488722,1003.4,944,619.044736842105,126,86,72.8571428571429,0,7375.14285714286,5.5279756308883,38.3052883354489,39.6419437340153,31.7460317460317,"No","No","Has Capacity","Has Capacity",
2022-09-28,"AK",4139.90438988095,591.414912840136,249.063541666667,35.580505952381,1232.8,341,207.063541666667,154,24,92.1428571428571,0,1242.85714285714,15.5800699546723,83.2038009679862,80.2547770700637,84.4155844155844,"No","No","Has Capacity","Has Capacity",
2022-09-28,"AL",59423.9721549751,8489.13887928215,3044.82714582644,434.975306546634,11093.7,3449,2743.82714582644,1559,315,615.714285714286,674,12225.2495016611,7.25296516489963,75.2667987612209,75.3959195320302,79.7947402180885,"No","No","Has Capacity","Has Capacity",
2022-09-28,"AR",32893.9475702605,4699.13536718008,1981.09272927028,283.013247038612,6098.7,2014,1734.09272927028,888,242,461.428571428571,545,7120.94089068826,9.81943560620327,71.5661906755492,73.2358803986711,72.7477477477478,"No","No","Has Capacity","Has Capacity",
2022-09-28,"AZ",49232.5202810917,7033.2171830131,3310.48217028926,472.926024327038,10480.8,3700,3029.48217028926,1658,662,571.285714285714,0,28993.3368799477,8.1226798408203,71.0949338763333,75.0320534449018,60.0723763570567,"No","No","Has Capacity","Has Capacity",
2022-09-28,"CA",165065.860241549,23580.8371773642,12727.8316709806,1818.26166728294,48630.9,13153,10509.8316709806,6674,1942,5072.42857142857,0,82990.723596352,21.5108078363635,78.3885725516481,78.9504849086195,70.9020077914294,"No","No","Has Capacity","Has Capacity",
2022-09-28,"CO",47428.4398196213,6775.49140280304,2685.46001145727,383.637144493896,8172.1,3010,2424.46001145727,1252,457,649.571428571429,539,27412.3507571611,9.58707479582513,70.3324725412406,70.6713436616974,63.4984025559105,"No","No","Has Capacity","Has Capacity",
2022-09-28,"CT",16923.5021522694,2417.64316460991,1586.67597501338,226.667996430483,5585.4,1488,1097.67597501338,911,264,681,899,11314.7668711656,28.1679285830372,80.3474061837401,80.2809435462497,71.0208562019758,"No","No","Has Capacity","Has Capacity",
2022-09-28,"DC",3216.85115275785,459.550164679693,584.547010999521,83.5067158570745,2690.2,617,488.547010999521,331,75,71.7142857142857,58,1740.5,15.6053226015642,81.8397512824503,81.8689391713194,77.3413897280967,"No","No","Has Capacity","Has Capacity",
2022-09-28,"DE",5750.96483706886,821.566405295551,552.945768580126,78.9922526543037,2431,451,414.945768580126,181,25,216.428571428571,165,1147.14233954451,26.3434057227198,82.9310666976501,83.9672947031639,86.1878453038674,"No","No","Has Capacity","Has Capacity",
2022-09-28,"FL",129420.023627552,18488.574803936,15111.6434331765,2158.8062047395,45566,13516,12994.6434331765,6534,2031,2119,1941,48439.629170782,11.4611321990535,71.4817112909263,74.8576955987946,68.9164370982553,"No","No","Has Capacity","Has Capacity",
2022-09-28,"GA",41676.2352229335,5953.74788899049,3446.07309718063,492.296156740089,14144.2,3792,2802.07309718063,2595,508,1050.42857142857,0,17381.6190021159,17.6431483330188,80.1892429605024,82.1510943751471,80.4238921001927,"No","No","Has Capacity","Has Capacity",
2022-09-28,"HI",5973.72409441013,853.389156344304,667.695981087471,95.3851401553529,2049,563,543.695981087471,215,85,153.285714285714,0,Inf,17.9619946124404,73.4653010694255,77.4258219727346,60.4651162790698,"No","No","Has Capacity","Has Capacity",
2022-09-28,"IA",25494.623176375,3642.08902519643,1916.97101356731,273.853001938187,5068.9,2306,1699.97101356731,553,153,298.714285714286,524,5497.28,8.20172938244351,66.4627234001991,67.1509971509971,72.3327305605787,"No","No","Has Capacity","Has Capacity",
2022-09-28,"ID",6709.94238721637,958.563198173767,569.922113844523,81.4174448349318,2038.4,612,441.922113844523,252,62,190.857142857143,0,3201.45758928571,19.9107521779221,78.3201474762302,77.1300448430493,75.3968253968254,"No","No","Has Capacity","Has Capacity",
2022-09-28,"IL",121593.240914259,17370.4629877512,7337.00220217315,1048.14317173902,21586.8,7618,6386.00220217315,3085,1100,2336.85714285714,1767,54966.9502719537,13.4530504138259,70.4170965489413,72.6688910415097,64.3435980551053,"No","No","Has Capacity","Has Capacity",
2022-09-28,"IN",56775.8615546297,8110.8373649471,4019.35598995269,574.193712850384,12279.5,4374,3639.35598995269,2047,632,660.714285714286,0,21319.7781954887,8.14606748952603,70.3623438254596,72.5216735770826,69.1255495847582,"No","No","Has Capacity","Has Capacity",
2022-09-28,"KS",37679.8274050367,5382.83248643382,2599.01786743516,371.288266776451,6083.5,3357,2400.01786743516,800,225,397,0,7183.61791098349,7.3752991756765,60.5487323508645,59.02099609375,71.875,"No","No","Has Capacity","Has Capacity",
2022-09-28,"KY",33947.8734742819,4849.6962106117,2505.40658176321,357.915225966173,9631.7,2479,2073.40658176321,1351,273,599.714285714286,596,9919.75774932615,12.3660175745037,78.4730983963038,79.429093021326,79.7927461139896,"No","No","Has Capacity","Has Capacity",
2022-09-28,"LA",33999.1801103297,4857.0257300471,2857.44269025199,408.206098607427,9352.2,3476,2461.44269025199,1458,415,483.714285714286,706,11232.0834879406,9.95906368627771,73.6806025293301,71.6961159514697,71.5363511659808,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MA",26089.082437276,3727.01177675371,2425.20679697912,346.45811385416,13514.5,2131,1588.20679697912,1222,177,1466.71428571429,0,13916.2157519899,39.3536262713883,88.2481275890405,88.4517422641305,85.5155482815057,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MD",26908.4927170956,3844.07038815652,1821.73163367865,260.247376239807,7352.1,1890,1393.73163367865,1292,391,807.857142857143,889,19904.0392836707,21.0156698833125,81.0430811104494,82.006854531607,69.7368421052632,"No","No","Has Capacity","Has Capacity",
2022-09-28,"ME",6936.33527463383,990.905039233404,588.9777508714,84.1396786959142,1699.2,584,450.9777508714,306,65,203.714285714286,0,1750.95385980479,20.5584064717125,73.4594073168903,79.644475426978,78.7581699346405,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MI",74219.7493968161,10602.8213424023,4200.92606421469,600.132294887813,16119.1,3965,3224.92606421469,2394,504,2096.85714285714,14678,27123.0957326993,19.7764073838676,79.9931381763579,81.6892952803177,78.9473684210526,"No","No","Unsustainable","Has Capacity",
2022-09-28,"MN",19440.3905660377,2777.19865229111,1298.88521903561,185.555031290802,7331.8,1366,874.885219035613,820,178,954,0,12546.2501123091,34.3511617079671,88.0672519840201,85.8269350487653,78.2926829268293,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MO",34899.6713562276,4985.66733660394,2450.76625201598,350.109464573712,10759.6,2297,1805.76625201598,1747,448,1071.14285714286,0,14797.0252233655,21.4844430008136,83.2171618646048,84.9662936056025,74.3560389238695,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MS",76121.9245141752,10874.5606448822,3045.6785576126,435.0969368018,7596.9,3072,2920.6785576126,748,169,267,1869,10705.4788571429,2.45527160792153,61.5543371952691,63.0724846736387,77.4064171122995,"No","No","Has Capacity","Has Capacity",
2022-09-28,"MT",7923.55364269877,1131.93623467125,795.97342529394,113.710489327706,2144.3,829,663.97342529394,222,96,204.142857142857,0,2972.71168831169,18.0348372010678,69.0354229681509,68.5150018989745,56.7567567567568,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NC",91872.0183968569,13124.5740566938,4069.26665677591,581.323808110845,16516.2,4588,3231.26665677591,2179,393,2178.42857142857,1923,26578.4334981248,16.59808967528,80.4357742290847,78.7946015899427,81.9642037631941,"No","No","Has Capacity","Has Capacity",
2022-09-28,"ND",5096.12267264012,728.017524662875,316.623006288292,45.2318580411845,1489.4,504,253.623006288292,207,105,145.714285714286,0,3846.7619047619,20.0152167740415,82.9714645972679,77.4193548387097,49.2753623188406,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NE",11943.8422081943,1706.26317259919,899.733860045147,128.533408577878,3278,1252,786.733860045147,473,106,173.142857142857,244,4234.10619469027,10.1474883783083,75.9995771798308,71.4024668798538,77.5898520084567,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NH",9060.91616085704,1294.41659440815,595.831092433753,85.1187274905361,2346.3,421,487.831092433753,228,35,239.571428571429,108,2976.15922619048,18.5080622116845,79.2084945474256,83.8697318007663,84.6491228070175,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NJ",84639.2983549164,12091.3283364166,5214.33235198773,744.904621712533,14568.7,7051,4250.33235198773,2896,1590,2514.28571428571,2600,87084.4579557964,20.7941232289028,70.8255894349686,70.5951040493765,45.0966850828729,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NM",9634.53279463527,1376.36182780504,798.610452304202,114.087207472029,2972,1129,672.610452304202,387,80,211.285714285714,170,2315.45578231292,15.3510297958977,77.3684235429273,71.0587028966932,79.328165374677,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NV",19047.5246153846,2721.07494505495,1071.73470935131,153.104958478758,4969,1713,941.734709351306,791,193,108.571428571429,0,8823.72967032967,3.99001978129038,81.0478021865304,77.3472626289341,75.6005056890013,"No","No","Has Capacity","Has Capacity",
2022-09-28,"NY",131463.438723849,18780.4912462642,8771.42386634621,1253.06055233517,30945.6,9169,6574.42386634621,4534,1174,4819.71428571429,4139,77909.4845486208,25.6634090264972,78.7548993512932,79.9198458236608,74.1067490074989,"No","No","Has Capacity","Has Capacity",
2022-09-28,"OH",97492.9239057239,13927.5605579606,5635.53880887505,805.076972696436,20589.1,5226,4447.53880887505,3668,1013,2076.57142857143,0,51052.2105608935,14.9098000323145,78.398575902419,80.0838414634146,72.3827699018539,"No","No","Has Capacity","Has Capacity",
2022-09-28,"OK",42119.1415338376,6017.02021911966,2348.21687982916,335.459554261309,7363.9,2668,2067.21687982916,956,233,584.857142857143,0,7780.40757380499,9.72004616169816,71.9276894060326,71.7582301259659,75.6276150627615,"No","No","Has Capacity","Has Capacity",
2022-09-28,"OR",-3525.89666065015,-503.699522950022,-93.6976448889836,-13.3853778412834,5569.7,1278,-363.697644888984,696,148,649.142857142857,0,8134.20057720058,-128.875019245803,106.529932400111,80.7877330126278,78.735632183908,"Yes","No","At Capacity","Has Capacity","This state was either at capacity or forecasted to exceed capacity in at least 1 of the last 7 days."
2022-09-28,"PA",95642.522865665,13663.2175522379,6400.82298640466,914.403283772094,23122.7,6900,5149.82298640466,3532,782,2711.57142857143,0,40920.9270298047,19.845775112666,77.7282800606994,78.5567779228044,77.8595696489241,"No","No","Has Capacity","Has Capacity",
2022-09-28,"RI",4422.13150684931,631.733072407045,217.824291497976,31.1177559282822,1430.1,168,144.824291497976,149,25,254.142857142857,0,2604.37573385519,40.2294684643493,89.8731353403276,92.5333333333333,83.2214765100671,"No","No","Has Capacity","Has Capacity",
2022-09-28,"SC",44487.5765448217,6355.36807783167,2032.97148956727,290.424498509611,7446.4,2113,1755.97148956727,1294,403,652.142857142857,330,19978.9334708613,10.2612917010679,76.4185178130738,78.9478927966524,68.8562596599691,"No","No","Has Capacity","Has Capacity",
2022-09-28,"SD",5818.2196403199,831.174234331414,492.15737425405,70.3081963220071,1615.3,689,408.15737425405,240,108,136.571428571429,0,3723.30612244898,16.4311431863964,74.7317913542964,67.8937558247903,55,"No","No","Has Capacity","Has Capacity",
2022-09-28,"TN",78418.2491626335,11202.6070232334,4120.8327726831,588.690396097586,13145.7,4970,3699.8327726831,2460,833,988.857142857143,892,34080.299231631,8.82702696619036,71.8551863142845,73.5286284953395,66.1382113821138,"No","No","Has Capacity","Has Capacity",
2022-09-28,"TX",178553.673297118,25507.667613874,11450.2651342836,1635.75216204051,43995.2,12248,9546.26513428357,5790,748,2927,0,26536.350733073,11.4749809520332,78.3015757758038,78.8353205460515,87.0811744386874,"No","No","Has Capacity","Has Capacity",
2022-09-28,"UT",28436.0430555556,4062.29186507937,1646.47776437475,235.211109196393,3598,2298,1502.47776437475,516,162,274.142857142857,0,7642.05906593407,6.74847761431099,58.2413072714078,60.5831903945111,68.6046511627907,"No","No","Has Capacity","Has Capacity",
